1,3414493 Canada Inc,"11 Church St, Ste 401",,,M5E 1W1,,2022-04-29,,,2023-10-12 10:25:20,'2023-10-30 12:42:37'),category_primary,category_all,is_builder,is_investment,is_reit,is_private_equity,is_asset_manager,is_family_office,is_pension_fund,is_insurance,is_lender
30558,Pure Industrial REIT,60 Campobello Road Holdings ULC&amp;nbsp; &amp;nbsp; &amp;nbsp;416-479-8590,Toronto,Ontario,M5H 3T9,416-479-8590,2024-05-17,,,2024-06-03 16:40:07,'2024-06-03 16:40:07'),reit,reit,0,0,1,0,0,0,0,0,0
31858,Primaris REIT,"181 Bay St, Ste 2700",Toronto,Ontario,M5J 2T3,416-642-7800,2024-06-11,,,2024-06-27 12:44:21,'2024-06-27 12:44:21'),reit,reit,0,0,1,0,0,0,0,0,0
31925,CAPREIT Apartments Inc,"11 Church St, Ste 401",Toronto,Ontario,M5E 1W1,416-861-9404,2024-09-11,,,2024-10-03 12:21:16,'2024-10-03 12:21:16'),reit,reit,0,0,1,0,0,0,0,0,0
32061,Pure Industrial REIT,,Toronto,Ontario,M5H 3T9,416-479-8590,2024-07-18,,,2024-10-03 12:21:21,'2024-10-03 12:21:21'),reit,reit,0,0,1,0,0,0,0,0,0
33012,CAPREIT Apartments Inc,"11 Church St, Ste 401",Toronto,Ontario,M5E 1W1,416-861-9404,2024-12-16,,,2025-01-09 19:50:13,'2025-01-09 19:50:13'),reit,reit,0,0,1,0,0,0,0,0,0
33018,CAPREIT Aprtments Inc,"11 Church St, Ste 401",Toronto,Ontario,M5E 1W1,416-861-9404,2024-12-16,,,2025-01-09 19:50:13,'2025-01-09 19:50:13'),reit,reit,0,0,1,0,0,0,0,0,0
33020,Pier 4 REIT,"699 Balliol St, Ste 100",Toronto,Ontario,M4S 1E6,416-297-2773,2024-12-16,,,2025-01-09 19:50:14,'2025-01-09 19:50:14'),reit,reit,0,0,1,0,0,0,0,0,0
33127,401 Real Estate Trust Inc,2225 Eagle St N,,,N3H 4R7,,2024-11-26,,,2025-01-09 19:50:19,'2025-01-09 19:50:19'),reit,reit,0,0,1,0,0,0,0,0,0
33775,District REIT,"3410 South Service Rd, Ste 201",Burlington,Ontario,L7N 3T2,833-308-7348,2025-01-09,,,2025-01-15 15:10:57,'2025-01-15 15:10:57'),reit,reit,0,0,1,0,0,0,0,0,0
33962,CAPREIT Apartments Inc,"11 Church St, Ste 401",Toronto,Ontario,M5E 1W1,416-861-9404,2025-01-22,corinne@capreit.ca,https://www.linkedin.com/in/corinnepruzanski,2025-02-03 15:41:30,'2025-02-01 22:56:49'),reit,reit,0,0,1,0,0,0,0,0,0
34166,Pier 4 REIT,"699 Balliol St, Ste 100",Toronto,Ontario,M4S 1E6,416-297-2773,2025-01-30,,,2025-02-04 13:56:55,'2025-02-04 13:56:55'),reit,reit,0,0,1,0,0,0,0,0,0
34263,401 Real Estate Trust Inc,"135 Queens Plate Dr, Ste 600",Toronto,Ontario,M9W 6V7,,2025-02-07,,,2025-02-18 16:04:43,'2025-02-18 16:04:43'),reit,reit,0,0,1,0,0,0,0,0,0
34502,H&amp;R REIT,,Toronto,Ontario,M3K 1N4,416-635-7520,2025-07-23,,,2025-07-30 14:44:03,'2025-07-30 14:44:03'),reit,reit,0,0,1,0,0,0,0,0,0
34608,True North Commercial REIT,,Toronto,Ontario,M8X 2X3,416-234-8444,2025-07-16,,,2025-07-31 10:57:00,'2025-07-31 10:57:00'),reit,reit,0,0,1,0,0,0,0,0,0
34611,Pier 4 REIT,"699 Balliol St, Ste 100",Toronto,Ontario,M4S 1E6,416-297-2773,2025-06-27,,,2025-07-31 10:57:00,'2025-07-31 10:57:00'),reit,reit,0,0,1,0,0,0,0,0,0
34621,SmartCentres REIT,3200 Highway 7,Vaughan,Ontario,L4K 5Z5,905-326-6400,2025-03-19,,,2025-07-31 10:57:00,'2025-07-31 10:57:00'),reit,reit,0,0,1,0,0,0,0,0,0
34624,Dream Office REIT,,Toronto,Ontario,M5C 3H1,416-365-3535,2025-02-24,,,2025-07-31 10:57:01,'2025-07-31 10:57:01'),reit,reit,0,0,1,0,0,0,0,0,0
34627,Skyline Apartment REIT,"5 Douglas St, Ste 301",Guelph,Ontario,N1H 2S8,519-826-0439,2025-02-20,,,2025-07-31 10:57:01,'2025-07-31 10:57:01'),reit,reit,0,0,1,0,0,0,0,0,0
34629,Primaris REIT,"181 Bay St, Ste 2720",Toronto,Ontario,M5J 2T3,416-642-7800,2025-01-31,,,2025-07-31 10:57:01,'2025-07-31 10:57:01'),reit,reit,0,0,1,0,0,0,0,0,0
34633,Reiter-Nemetz,"298 Sheppard Ave W, Ste 100",Toronto,Ontario,M2N 1N5,416-665-1458,2024-06-24,,,2025-07-31 10:57:02,'2025-07-31 10:57:02'),reit,reit,0,0,1,0,0,0,0,0,0
34636,Plaza REIT,,Fredericton,New Brunswick,E3A 9N6,506-451-1826,2024-05-28,,,2025-07-31 10:57:02,'2025-07-31 10:57:02'),reit,reit,0,0,1,0,0,0,0,0,0
